500 43276
297 344 0.621737
297 343 1.14306
297 340 1.4298
297 338 0.886786
297 337 1.14804
297 336 0.6653
297 335 0.237231
297 334 0.81315
297 332 1.01849
297 331 1.40728
297 330 1.31629
297 329 0.896039
297 328 0.828183
297 327 0.458476
297 326 1.05767
297 323 1.17473
297 322 1.08983
297 321 0.564784
297 320 1.05615
297 319 1.14394
297 318 0.647289
297 317 0.90843
297 316 1.43455
297 315 1.18157
297 314 0.664539
297 313 1.3583
297 312 0.706351
297 311 0.799676
297 310 1.30877
297 309 0.811741
297 308 0.591899
297 307 1.50766
297 306 1.15074
297 305 0.333003
297 304 0.692253
297 303 0.981839
297 302 1.16638
297 301 0.569381
297 300 0.709948
297 299 0.974781
297 298 0.935619
298 498 1.06885
298 495 1.36146
298 485 0.908052
298 483 1.03113
298 482 1.03419
298 473 1.19232
298 469 0.751675
298 466 1.08093
298 465 1.12784
298 464 0.871246
298 461 1.15052
298 454 0.804003
298 448 1.38202
298 441 0.93037
298 440 1.30522
298 434 0.543378
298 432 0.947025
298 429 1.03511
298 428 0.820084
298 426 1.2957
298 418 1.44237
298 408 1.51347
298 407 0.225798
298 406 0.883202
298 405 0.626641
298 403 1.25445
298 399 1.33304
298 397 1.20224
298 396 0.710078
298 387 1.26683
298 380 0.836049
298 374 0.600967
298 373 1.19861
298 372 1.36976
298 371 0.952301
298 369 0.996619
298 368 0.549437
298 366 1.21276
298 365 0.795553
298 363 0.984562
298 361 1.12088
298 360 0.719886
298 359 1.1392
298 358 0.850961
298 357 0.608868
298 355 1.20623
298 354 1.15627
298 353 1.58044
298 352 0.604693
298 351 0.508889
298 350 0.97297
298 349 0.660336
298 348 1.16485
298 347 0.95571
298 346 1.04627
298 344 1.07772
298 343 1.0361
298 342 1.12082
298 341 1.53614
298 340 1.15829
298 339 0.0660432
298 338 0.677409
298 337 1.20444
298 336 0.662708
298 335 0.665361
298 334 1.35699
298 329 1.26423
298 327 0.89377
298 325 0.832688
298 324 0.752167
298 323 1.26726
298 321 1.19541
298 320 1.58501
298 316 1.39354
298 315 1.59403
298 314 0.860474
298 313 1.66908
298 312 0.675204
298 310 1.67741
298 309 1.21468
298 308 0.844509
298 305 1.19374
298 304 0.790331
298 303 0.98647
298 300 0.9198
298 299 0.687766
299 498 0.462539
299 496 0.374061
299 475 0.639232
299 472 1.27342
299 470 0.583898
299 467 1.10183
299 463 0.999986
299 461 0.979738
299 451 1.42683
299 442 1.54466
299 440 1.29195
299 438 1.16345
299 435 1.37378
299 429 0.896748
299 405 0.499797
299 399 0.874188
299 398 1.11475
299 392 0.987967
299 390 0.567508
299 385 0.576607
299 380 0.626512
299 377 1.29525
299 374 0.985072
299 372 0.559946
299 371 1.20098
299 370 1.33933
299 368 0.926555
299 366 0.87399
299 365 1.20727
299 364 0.897296
299 363 0.393392
299 362 0.781061
299 360 0.964371
299 358 0.802802
299 357 0.85646
299 356 1.02188
299 355 1.15129
299 354 1.14112
299 352 0.586024
299 350 0.94035
299 349 1.15831
299 348 1.33291
299 347 0.530496
299 345 1.45794
299 344 0.690651
299 343 1.52119
299 342 0.778414
299 340 1.32501
299 339 0.930107
299 338 0.606298
299 337 1.29132
299 336 1.29348
299 334 1.16338
299 333 1.01081
299 331 1.06728
299 330 1.30067
299 329 1.19692
299 328 1.27286
299 327 1.58004
299 326 0.564273
299 325 1.01047
299 324 1.24274
299 323 0.96648
299 322 1.07573
299 321 0.800127
299 320 1.24662
299 319 0.595009
299 318 1.43226
299 317 0.851044
299 316 0.967938
299 315 1.14227
299 314 0.812167
299 312 0.642326
299 311 1.28818
299 310 1.08219
299 308 0.584619
299 306 0.757674
299 305 0.980943
299 304 0.969612
299 303 1.13706
299 301 0.75746
299 300 1.00831
300 499 1.0416
300 490 0.649596
300 486 0.41851
300 484 0.585851
300 467 1.25414
300 465 0.456756
300 440 0.771445
300 433 1.38117
300 431 0.279746
300 426 1.00932
300 421 1.07716
300 420 1.39274
300 419 1.16571
300 416 0.899327
300 409 0.896219
300 406 1.02502
300 399 1.18561
300 389 1.06256
300 385 1.51939
300 376 1.25361
300 374 1.44433
300 373 0.805045
300 372 1.0454
300 371 1.23534
300 370 0.643868
300 369 0.504987
300 363 0.708113
300 362 1.40302
300 361 0.934323
300 360 0.809366
300 359 1.0618
300 358 0.548184
300 357 0.607856
300 356 1.59011
300 355 0.991243
300 354 1.06055
300 353 0.801299
300 352 0.644454
300 351 1.32967
300 350 1.19416
300 349 1.04197
300 347 0.826881
300 346 0.920498
300 345 1.04767
300 344 1.05334
300 342 0.70332
300 341 0.84319
300 340 0.956603
300 339 0.775445
300 338 1.29094
300 337 0.913948
300 335 1.50846
300 333 1.19263
300 332 1.04915
300 331 0.973557
300 330 0.792827
300 327 0.545192
300 326 1.35184
300 325 0.419225
300 324 0.740286
300 323 1.23305
300 322 0.703421
300 320 1.00881
300 319 1.80632
300 318 1.12595
300 317 1.34306
300 316 1.6801
300 312 1.01351
300 310 1.26506
300 309 0.786844
300 307 0.622216
300 306 0.763011
300 305 1.02867
300 304 0.44991
300 303 1.2795
300 302 1.28845
300 301 1.33374
301 488 0.742151
301 477 0.943865
301 467 0.788027
301 465 1.31775
301 464 0.924571
301 462 1.06085
301 461 1.14068
301 459 1.12591
301 449 0.63312
301 447 0.675414
301 441 1.1048
301 427 0.698437
301 423 1.13528
301 416 1.15695
301 410 0.815547
301 408 1.01418
301 403 1.0037
301 401 0.988027
301 400 1.31004
301 392 1.10291
301 373 1.17627
301 372 0.739759
301 371 1.39969
301 370 1.05908
301 369 1.16365
301 367 1.13396
301 366 1.50173
301 365 1.38622
301 361 1.37019
301 360 1.38362
301 359 1.23167
301 358 1.73016
301 357 0.940938
301 356 0.789952
301 355 1.00118
301 354 1.20549
301 353 0.857349
301 351 0.8226
301 350 0.681763
301 348 1.42799
301 347 1.17956
301 346 1.04825
301 345 0.892055
301 344 0.792585
301 342 0.658997
301 339 1.1047
301 338 0.81229
301 337 0.648829
301 336 1.07892
301 335 0.855924
301 332 0.572298
301 330 0.851995
301 329 1.23355
301 328 1.25628
301 327 0.609315
301 326 0.704391
301 325 0.848723
301 324 0.681719
301 323 0.796831
301 322 0.924805
301 321 0.75451
301 320 1.23789
301 317 1.11465
301 315 1.22444
301 313 0.834148
301 310 0.904421
301 308 0.787791
301 307 1.1494
301 306 1.06929
301 305 0.691753
301 304 1.50704
301 303 0.940876
301 302 0.943843
302 497 0.855153
302 496 0.938568
302 487 0.843432
302 481 1.08511
302 473 0.99757
302 459 0.911644
302 458 0.24738
302 456 0.636035
302 446 0.971798
302 445 0.665353
302 442 1.44485
302 439 1.00561
302 436 0.856768
302 435 1.36491
302 428 1.08169
302 426 1.13853
302 418 1.1687
302 404 1.12195
302 403 0.971309
302 388 1.41792
302 375 0.793299
302 372 1.28372
302 371 0.852312
302 370 0.733252
302 369 0.848027
302 368 0.797264
302 367 1.06216
302 366 0.947274
302 365 1.07163
302 364 0.613284
302 363 0.161218
302 362 0.946331
302 361 1.39766
302 360 0.945108
302 359 0.858112
302 358 0.517392
302 357 0.617698
302 356 1.1472
302 354 0.749333
302 353 0.644042
302 352 1.42327
302 351 0.783547
302 350 1.04353
302 347 0.933168
302 346 1.11974
302 345 1.26068
302 344 1.02138
302 343 0.822192
302 341 1.07053
302 340 1.2308
302 339 0.45549
302 338 1.14857
302 337 0.676176
302 336 1.28995
302 335 0.983142
302 334 1.02724
302 333 0.91591
302 332 1.01805
302 330 0.594839
302 328 1.10136
302 326 1.77722
302 325 0.536319
302 323 0.793368
302 322 0.928326
302 321 0.868242
302 320 1.06282
302 319 0.818783
302 318 0.995487
302 317 1.12049
302 315 1.07285
302 314 1.01779
302 313 1.17806
302 312 0.763411
302 311 1.22295
302 310 0.419528
302 308 1.33457
302 307 1.06713
302 306 0.972421
302 305 0.868153
302 304 0.947993
302 303 0.597035
303 487 0.539879
303 479 0.991685
303 452 0.576541
303 449 1.27065
303 447 1.13593
303 439 1.04051
303 436 0.870993
303 433 0.932693
303 418 1.0314
303 416 1.05255
303 413 0.96344
303 412 0.997384
303 408 0.799501
303 405 0.985804
303 400 0.838462
303 399 0.349763
303 397 0.549658
303 396 0.860792
303 390 1.24518
303 386 0.543416
303 379 0.89409
303 378 0.804153
303 374 0.854018
303 373 0.948743
303 372 1.68286
303 371 0.732969
303 370 0.957689
303 369 0.664892
303 368 1.07863
303 367 0.80172
303 366 0.961224
303 365 0.724762
303 363 0.811909
303 362 1.00453
303 361 1.0876
303 360 0.906029
303 359 0.979684
303 357 1.269
303 356 1.39228
303 352 0.395929
303 350 0.44629
303 349 1.18614
303 348 0.895608
303 347 1.50161
303 345 0.802327
303 343 1.36806
303 342 0.360715
303 341 0.608685
303 340 0.80516
303 339 0.940793
303 337 1.16197
303 336 1.23332
303 335 0.583955
303 334 0.878591
303 333 1.02114
303 332 1.22615
303 329 0.694937
303 328 1.15754
303 327 1.49848
303 326 1.46132
303 325 1.04571
303 324 0.557475
303 322 1.19788
303 320 1.3446
303 319 1.11143
303 318 0.895093
303 317 0.904939
303 314 1.6619
303 313 0.752406
303 312 0.0127915
303 311 1.05191
303 309 0.491924
303 308 1.03715
303 307 1.37872
303 306 0.857836
303 305 1.03367
303 304 1.13949
304 494 1.04105
304 491 0.879873
304 488 1.20831
304 479 1.17458
304 474 0.980492
304 469 0.815888
304 460 1.04709
304 456 1.34324
304 454 1.26506
304 451 1.19569
304 447 0.593653
304 436 0.6307
304 430 1.17438
304 420 1.10581
304 418 1.14814
304 413 1.02934
304 409 1.27433
304 401 1.4749
304 394 0.760321
304 386 0.910457
304 374 0.591249
304 373 1.15879
304 372 0.569048
304 371 0.865342
304 370 1.07836
304 369 1.27658
304 368 1.59956
304 367 0.745583
304 366 1.66724
304 365 0.49672
304 364 1.24193
304 363 1.16848
304 362 1.23358
304 361 1.08032
304 360 0.997491
304 359 0.5762
304 358 1.05575
304 356 1.2609
304 355 1.28222
304 354 0.658035
304 353 0.811557
304 352 0.815805
304 350 1.00105
304 349 1.52019
304 348 0.401916
304 347 0.878558
304 346 1.51073
304 345 1.56739
304 344 1.15686
304 343 0.930207
304 342 1.24933
304 341 0.987635
304 340 1.04765
304 339 0.768449
304 338 1.38285
304 337 1.01652
304 336 1.15879
304 335 1.01272
304 334 1.00248
304 331 1.04154
304 330 1.21225
304 327 1.31172
304 325 0.858143
304 323 1.34136
304 322 1.07235
304 320 1.09073
304 318 0.547164
304 317 0.637615
304 316 0.5288
304 315 1.12058
304 311 1.13891
304 310 0.785068
304 309 1.35292
304 306 1.02638
304 305 0.449099
305 499 1.07836
305 493 1.36011
305 489 0.828541
305 488 1.25131
305 487 1.2546
305 481 0.536425
305 480 1.20694
305 476 1.00513
305 472 0.825252
305 451 1.49589
305 444 0.644445
305 441 0.525588
305 438 1.05349
305 429 0.937212
305 428 1.53454
305 424 1.6486
305 417 1.47823
305 412 1.23493
305 403 0.84769
305 398 1.01657
305 397 0.955424
305 394 1.00753
305 393 1.0779
305 391 1.11731
305 383 0.803864
305 375 0.852461
305 374 0.936106
305 373 0.775989
305 372 0.413239
305 371 0.887172
305 369 0.719078
305 368 0.783346
305 367 1.00083
305 366 0.731123
305 365 1.0804
305 364 0.278432
305 363 0.333616
305 362 0.529058
305 360 1.15687
305 359 0.861785
305 358 0.698099
305 357 1.19322
305 354 0.90062
305 353 1.52717
305 351 0.289786
305 350 1.14411
305 349 1.06294
305 348 1.06451
305 347 0.958313
305 346 1.35643
305 345 1.33958
305 344 0.86528
305 343 0.753359
305 341 1.17343
305 340 1.01734
305 339 1.10129
305 337 1.45726
305 336 1.03455
305 335 0.819457
305 334 1.03718
305 333 0.736659
305 332 0.947139
305 330 0.718234
305 329 0.710354
305 328 0.465801
305 327 0.941148
305 326 1.19784
305 325 1.17292
305 324 0.988261
305 323 1.33635
305 322 0.445724
305 321 0.36787
305 319 1.31249
305 318 1.11916
305 317 0.647692
305 316 0.206764
305 315 0.750605
305 314 0.823116
305 312 0.906597
305 311 1.17489
305 310 0.794779
305 309 1.00342
306 499 0.801418
306 495 1.44795
306 493 1.02186
306 487 1.12554
306 483 0.810153
306 478 0.865328
306 476 0.774856
306 473 1.01218
306 468 1.03976
306 462 0.982402
306 459 0.963776
306 457 1.06491
306 451 0.80969
306 447 1.03686
306 436 0.72449
306 429 0.955128
306 426 1.4665
306 425 1.14684
306 419 1.2783
306 413 0.887926
306 410 0.882288
306 407 0.854911
306 405 0.848245
306 403 0.661414
306 401 1.25778
306 393 1.00027
306 391 0.871685
306 386 1.07994
306 382 1.2748
306 381 0.699048
306 378 1.22633
306 374 0.997557
306 373 0.700428
306 372 0.579459
306 371 1.11832
306 370 0.889182
306 369 1.3853
306 368 0.996032
306 366 1.05709
306 365 0.651693
306 364 1.29423
306 363 1.31564
306 362 0.397533
306 361 0.474072
306 360 0.437845
306 359 1.18535
306 358 0.307672
306 354 1.16608
306 353 0.992652
306 351 0.824496
306 350 0.87901
306 348 0.920542
306 347 1.05374
306 346 0.652912
306 345 0.995302
306 344 1.05674
306 343 1.42559
306 342 1.14939
306 341 1.30528
306 339 0.207571
306 337 1.2318
306 335 0.744725
306 334 0.909927
306 332 0.805847
306 331 1.31646
306 330 1.03351
306 329 1.38471
306 327 1.2066
306 326 0.628065
306 325 1.06709
306 324 0.892452
306 323 1.36777
306 322 1.19725
306 321 1.20393
306 320 0.731816
306 319 0.880705
306 318 1.15019
306 317 0.742264
306 313 0.807209
306 312 0.852825
306 310 1.0531
306 309 0.575905
306 308 0.787736
306 307 1.04927
307 499 0.889194
307 498 0.625676
307 489 1.28017
307 479 1.09071
307 475 0.480215
307 470 0.988538
307 460 1.20057
307 456 1.25851
307 455 0.623787
307 453 0.710791
307 447 0.819076
307 446 1.11454
307 441 1.21108
307 439 0.907793
307 434 0.872076
307 431 1.30911
307 427 0.928867
307 426 1.12903
307 423 1.32047
307 421 0.727677
307 415 1.43082
307 408 0.687734
307 398 0.538751
307 391 0.733009
307 381 0.797475
307 378 0.818213
307 377 0.601029
307 376 0.763028
307 375 0.448428
307 374 1.4787
307 373 0.935857
307 372 0.839013
307 371 1.24622
307 368 0.833579
307 367 0.32819
307 365 1.78365
307 364 0.688503
307 363 1.05423
307 362 1.1489
307 361 1.09582
307 359 1.24317
307 357 1.24784
307 356 1.21005
307 355 0.865694
307 353 1.10192
307 352 0.884211
307 351 0.694106
307 350 1.23111
307 349 0.672567
307 348 1.10231
307 347 1.06267
307 346 0.8251
307 345 0.699136
307 344 0.994056
307 343 1.29689
307 341 1.37162
307 340 0.970318
307 339 1.04897
307 338 0.857399
307 337 0.957478
307 336 1.6612
307 334 1.16772
307 333 0.854733
307 332 0.378215
307 331 1.36191
307 330 1.02192
307 329 1.03762
307 327 0.694565
307 326 1.00123
307 325 1.16729
307 323 0.736417
307 322 0.890714
307 321 0.937012
307 320 1.48549
307 319 0.843223
307 318 0.975603
307 317 1.60928
307 316 0.864134
307 315 0.81394
307 314 1.20938
307 313 1.10328
307 312 0.873771
307 310 1.36416
307 308 1.23313
308 495 0.575288
308 494 1.37633
308 481 1.23781
308 478 0.892515
308 476 0.877494
308 471 1.11145
308 470 0.982959
308 468 0.782349
308 463 1.3382
308 462 0.970321
308 453 0.888781
308 450 1.27796
308 449 1.59026
308 435 1.241
308 429 1.30344
308 423 1.03279
308 420 0.838441
308 411 0.396203
308 409 0.856994
308 399 0.963463
308 384 0.615793
308 382 0.571304
308 378 1.60183
308 373 0.8899
308 372 0.666767
308 370 0.994776
308 369 0.676271
308 368 1.23379
308 367 1.26955
308 366 0.387494
308 365 0.892588
308 363 1.13335
308 362 1.1715
308 361 1.07319
308 360 1.66688
308 359 0.341863
308 358 0.795302
308 355 1.27255
308 354 0.91884
308 353 1.08894
308 352 1.55602
308 351 1.08226
308 350 1.11092
308 349 1.17794
308 348 0.88291
308 347 1.44973
308 346 1.31536
308 345 0.619801
308 342 0.704265
308 341 1.0523
308 339 1.18149
308 338 0.855438
308 335 1.27803
308 334 1.18556
308 333 1.08301
308 332 1.07217
308 331 1.20161
308 330 0.948378
308 329 0.952778
308 328 1.02283
308 327 1.19862
308 326 0.839316
308 325 0.901456
308 324 1.07869
308 321 1.25528
308 320 0.444318
308 319 1.07444
308 318 0.42256
308 317 0.44333
308 316 1.01784
308 315 1.36073
308 314 0.870502
308 313 0.717668
308 311 1.13419
308 310 0.990702
309 496 1.2149
309 493 0.614118
309 490 1.06513
309 480 1.48305
309 471 1.05145
309 469 0.898207
309 468 0.927772
309 464 0.719762
309 452 0.864173
309 448 1.30001
309 447 1.0151
309 446 0.797609
309 442 0.642214
309 437 1.07399
309 434 0.866573
309 427 1.19265
309 422 0.551552
309 420 1.16921
309 419 0.97818
309 417 0.557934
309 416 1.06037
309 415 1.09881
309 411 1.26223
309 405 1.13367
309 400 0.71099
309 388 1.28006
309 387 1.11911
309 386 1.3658
309 384 0.91561
309 374 1.0178
309 372 1.30051
309 371 1.01868
309 370 0.906053
309 369 0.795275
309 368 1.13828
309 367 1.30956
309 366 0.388709
309 363 1.32414
309 361 0.851225
309 359 0.9635
309 358 0.997775
309 357 1.04873
309 356 1.10549
309 354 0.913281
309 353 0.884785
309 352 1.22611
309 351 0.773238
309 350 0.724744
309 349 0.929244
309 347 0.54005
309 345 1.44755
309 344 0.959768
309 343 1.11909
309 342 0.970301
309 340 1.12027
309 339 1.01134
309 337 1.15187
309 336 1.29415
309 335 0.706671
309 334 0.837781
309 332 1.25524
309 331 1.11273
309 330 0.835008
309 329 0.273394
309 328 0.909478
309 327 0.803243
309 326 1.14425
309 325 0.855483
309 323 1.06238
309 322 1.20633
309 320 0.661987
309 319 0.856155
309 318 1.56117
309 315 1.43047
309 314 1.04392
309 313 0.992013
309 312 1.16844
309 311 1.41374
309 310 1.05181
310 498 0.667714
310 492 0.744197
310 487 1.1285
310 486 0.956405
310 484 1.15922
310 482 1.08444
310 477 0.515679
310 475 1.21108
310 471 1.14124
310 469 0.99877
310 456 0.932209
310 455 1.65283
310 440 0.732322
310 421 1.08943
310 415 0.700058
310 413 0.920543
310 409 1.02991
310 408 1.66945
310 407 1.30212
310 406 0.739744
310 405 0.898757
310 401 0.236284
310 399 0.847003
310 390 0.900822
310 386 1.44743
310 374 1.0109
310 373 0.779886
310 372 0.991761
310 371 1.03687
310 370 0.947066
310 369 1.39259
310 368 1.04281
310 367 1.06103
310 365 1.15803
310 363 1.189
310 362 1.28327
310 361 1.46509
310 360 1.14976
310 359 1.1316
310 358 1.56256
310 357 1.02599
310 353 1.56449
310 352 0.679714
310 351 0.905442
310 350 1.18371
310 349 0.496953
310 347 1.15202
310 346 0.939121
310 344 1.02517
310 343 0.88946
310 341 1.30033
310 340 1.08963
310 339 0.746881
310 338 0.434184
310 337 1.09296
310 335 0.981375
310 334 1.20313
310 333 0.688306
310 331 1.49361
310 330 0.713422
310 329 1.41189
310 328 0.836341
310 327 0.948043
310 326 0.773754
310 324 0.852482
310 323 1.52239
310 322 1.34851
310 321 0.660087
310 319 0.720087
310 318 1.64932
310 317 0.912399
310 316 0.708232
310 314 0.565588
310 313 1.27408
310 312 1.06873
310 311 0.43581
311 489 0.698848
311 483 1.02089
311 481 0.659155
311 472 1.19485
311 471 1.12234
311 465 1.12188
311 463 0.960808
311 462 1.04321
311 459 1.01724
311 458 1.28939
311 448 0.58951
311 446 1.21013
311 436 0.873252
311 425 0.892969
311 423 0.843064
311 420 0.783963
311 419 1.71268
311 417 0.367881
311 409 0.740582
311 406 1.4405
311 403 1.23151
311 400 1.01586
311 399 1.05215
311 392 1.20462
311 390 1.11914
311 385 1.29584
311 374 0.876067
311 373 1.16398
311 372 0.760043
311 371 1.02704
311 370 1.30817
311 369 1.15112
311 368 0.876274
311 367 1.33732
311 366 0.839167
311 365 1.04868
311 364 0.757001
311 363 0.950828
311 362 0.694332
311 361 0.661011
311 360 0.940615
311 359 1.40745
311 358 0.741574
311 357 1.37606
311 355 1.45813
311 354 0.871033
311 353 0.761651
311 352 1.29812
311 351 1.22149
311 350 0.453072
311 349 0.794836
311 348 0.117109
311 347 1.03594
311 346 1.11038
311 345 1.25138
311 342 0.958303
311 339 0.711089
311 338 1.37853
311 337 1.70471
311 336 1.1833
311 335 0.85955
311 333 0.78399
311 332 1.12059
311 331 0.555376
311 329 0.616294
311 327 0.806059
311 325 1.07257
311 324 0.605772
311 323 0.766309
311 322 1.21795
311 320 0.92455
311 318 1.01238
311 316 0.926613
311 315 1.09907
311 314 0.979253
311 313 0.45156
311 312 0.63036
312 497 0.864241
312 496 0.844944
312 492 0.840303
312 489 1.09321
312 487 0.719047
312 479 0.61255
312 476 1.48267
312 473 1.32563
312 472 1.36973
312 466 1.45915
312 457 1.13055
312 449 1.23019
312 447 1.03048
312 443 1.15286
312 440 1.47796
312 436 1.19464
312 435 1.12427
312 420 1.74539
312 416 1.11875
312 415 0.82248
312 411 1.07174
312 408 0.946344
312 399 1.00054
312 398 0.874845
312 392 1.03447
312 386 0.811269
312 383 1.28624
312 373 1.22883
312 372 1.07035
312 371 1.68275
312 370 1.04186
312 369 1.34231
312 368 1.47141
312 367 0.360821
312 366 0.758958
312 365 1.13748
312 364 1.17154
312 363 1.01153
312 362 0.852222
312 361 0.946479
312 360 1.34906
312 358 0.962705
312 357 1.1011
312 356 0.83719
312 354 0.958852
312 353 1.35198
312 352 1.11111
312 351 1.7364
312 350 1.01742
312 349 0.895424
312 348 0.839554
312 346 1.01524
312 344 0.79551
312 343 0.671673
312 342 1.18281
312 341 1.31773
312 339 0.506349
312 338 0.70911
312 337 1.41177
312 336 1.23772
312 335 0.697267
312 333 0.589098
312 332 0.826513
312 331 0.86279
312 330 1.2164
312 329 1.01729
312 328 1.15962
312 327 0.806513
312 325 0.661246
312 324 0.742866
312 323 1.32314
312 322 0.393762
312 321 1.01673
312 320 0.876666
312 319 0.84526
312 318 1.0171
312 317 0.315992
312 316 1.51204
312 315 1.21028
312 314 0.918226
312 313 0.649037
313 491 0.841694
313 489 1.0695
313 487 0.507517
313 485 1.34232
313 480 1.33577
313 475 1.13474
313 472 0.706985
313 471 0.920956
313 467 0.960485
313 465 0.893407
313 461 0.973391
313 457 1.23828
313 454 1.03752
313 451 1.81743
313 445 1.25847
313 442 1.13348
313 430 1.09407
313 427 0.872746
313 426 1.22975
313 422 0.811898
313 420 1.17269
313 417 0.419121
313 415 0.653409
313 409 0.695643
313 404 1.70721
313 392 1.31201
313 391 0.239296
313 387 1.0592
313 374 0.952349
313 372 0.816361
313 371 1.11621
313 370 1.19581
313 368 1.07451
313 367 0.882784
313 366 0.936149
313 365 0.531917
313 364 1.45916
313 363 0.99435
313 362 1.11842
313 361 0.787064
313 360 1.20059
313 359 1.16656
313 358 1.33389
313 357 1.34677
313 356 1.03991
313 355 1.5334
313 351 1.13588
313 350 1.26909
313 349 0.99603
313 348 1.2505
313 347 1.20592
313 345 0.334312
313 344 0.769079
313 343 0.76392
313 342 0.728956
313 341 1.19527
313 339 0.908143
313 338 0.834593
313 336 1.11273
313 335 0.970252
313 334 1.22413
313 333 0.920958
313 332 0.79825
313 331 0.825046
313 330 0.781771
313 329 0.775765
313 328 0.593947
313 327 1.30254
313 325 0.541321
313 324 1.12224
313 322 0.937877
313 321 1.0512
313 320 0.439542
313 319 1.40722
313 318 0.949269
313 316 0.730139
313 315 0.49653
313 314 1.18953
314 496 1.01076
314 494 1.4224
314 481 0.801154
314 480 0.504205
314 478 0.860019
314 469 1.20976
314 467 1.20229
314 465 1.18815
314 460 0.808849
314 449 0.834122
314 448 0.755941
314 441 0.551724
314 412 0.992401
314 410 1.14795
314 395 1.25864
314 389 0.855784
314 380 0.528839
314 378 0.917311
314 374 1.41784
314 373 0.872989
314 372 0.893482
314 371 1.11234
314 369 1.07366
314 368 1.03605
314 366 0.925687
314 365 0.713058
314 364 1.39116
314 363 1.06935
314 360 1.28553
314 359 0.944121
314 358 0.760433
314 357 0.933206
314 355 0.797026
314 354 1.71861
314 353 0.934087
314 352 0.720503
314 351 0.9699
314 349 0.401588
314 347 1.26426
314 346 0.881666
314 345 0.688719
314 344 0.851663
314 343 0.672015
314 342 0.402245
314 341 1.09824
314 339 0.880894
314 338 0.899331
314 337 1.06138
314 336 1.18327
314 335 1.13246
314 334 1.21348
314 332 0.618806
314 331 1.22683
314 330 0.651534
314 328 0.952583
314 327 0.884482
314 326 1.55788
314 325 0.559571
314 323 1.5405
314 321 0.962301
314 320 0.829295
314 319 0.87613
314 318 1.1901
314 317 0.899746
314 316 1.5042
314 315 1.19886
315 495 1.0226
315 492 1.08232
315 491 0.84536
315 486 0.842089
315 479 0.986779
315 476 0.61126
315 473 0.881664
315 472 0.866447
315 462 1.20579
315 457 1.2802
315 456 1.0172
315 450 0.855449
315 444 1.13061
315 443 0.942795
315 440 1.05792
315 439 1.21223
315 436 0.877363
315 433 0.862455
315 431 0.899751
315 420 0.909787
315 409 0.596272
315 406 0.877736
315 398 0.785659
315 390 1.36917
315 384 0.834279
315 383 0.773518
315 374 0.713969
315 372 1.08117
315 369 1.09149
315 368 0.825287
315 367 0.599837
315 366 1.00123
315 364 0.757204
315 363 0.468839
315 360 1.07203
315 359 0.914559
315 358 0.87641
315 356 0.83437
315 355 0.907211
315 354 0.818167
315 353 1.0231
315 352 1.44486
315 351 0.820538
315 350 0.716282
315 348 1.52329
315 346 1.37502
315 345 0.861627
315 344 1.37152
315 342 0.991481
315 341 0.879897
315 340 0.940504
315 338 1.48121
315 337 0.808253
315 336 1.58262
315 335 1.14427
315 333 1.55169
315 332 0.464431
315 331 1.18229
315 330 1.12606
315 329 0.559293
315 328 0.722924
315 327 0.745557
315 325 1.20562
315 324 1.02065
315 321 1.25091
315 320 1.04473
315 319 0.363101
315 317 1.58023
315 316 1.28668
316 499 1.27879
316 489 1.14677
316 480 1.08919
316 478 1.11712
316 476 1.33479
316 466 0.738651
316 458 0.892566
316 455 1.22662
316 451 0.533432
316 443 1.3471
316 434 1.16797
316 423 0.927531
316 422 1.39152
316 417 1.27137
316 414 1.0807
316 409 1.34271
316 392 0.721477
316 391 1.37099
316 388 1.21419
316 387 1.36947
316 380 1.26017
316 374 1.274
316 373 0.971206
316 372 1.35824
316 371 0.418997
316 370 0.771943
316 369 0.659299
316 368 1.08989
316 365 0.865037
316 364 1.20178
316 362 1.19808
316 361 1.24578
316 359 1.27307
316 357 0.871828
316 355 0.884202
316 354 0.634354
316 353 1.42769
316 352 0.492728
316 351 0.732991
316 350 1.24645
316 349 1.39687
316 348 0.367193
316 347 0.746604
316 346 1.25534
316 345 1.00246
316 343 1.0129
316 342 0.45808
316 341 0.454745
316 340 1.20483
316 339 0.939143
316 338 1.02328
316 337 0.67065
316 336 1.21384
316 335 0.880751
316 334 0.990908
316 333 1.1599
316 331 0.980225
316 330 1.05538
316 329 0.964028
316 328 0.77976
316 326 1.11286
316 325 0.907556
316 323 0.821337
316 322 1.00021
316 320 0.965393
316 319 1.0869
316 318 1.30883
316 317 0.720446
317 496 1.30004
317 488 1.06686
317 485 1.06399
317 480 0.98029
317 479 0.729737
317 477 0.694449
317 454 1.26992
317 451 1.62672
317 443 1.15574
317 435 1.03128
317 423 0.65327
317 416 1.4973
317 396 1.34062
317 379 1.26976
317 374 1.6843
317 373 1.23885
317 371 0.901519
317 369 1.07492
317 368 1.43971
317 365 1.53418
317 363 0.938853
317 362 1.1603
317 361 1.15448
317 360 1.65198
317 357 0.807225
317 356 0.965278
317 355 0.78737
317 354 1.26952
317 351 1.82803
317 350 0.795203
317 349 0.762486
317 347 0.994374
317 346 0.430715
317 344 0.909866
317 343 0.525168
317 342 0.725341
317 341 1.00339
317 340 0.689704
317 339 0.618981
317 338 1.32069
317 337 0.94817
317 334 1.24202
317 333 1.37825
317 332 0.937053
